date,store_id,category,sales,is_holiday,holiday_name,days_to_holiday,days_from_holiday
2022-12-06,4,Uroda,2480.43,0,Mikolajki,19,25
2022-12-06,4,Motoryzacja,1386.44,0,Mikolajki,19,25
2022-12-06,4,Artykuly_Spozywcze,4837.17,0,Mikolajki,19,25
2022-12-06,4,Zwierzeta,1490.7,0,Mikolajki,19,25
2022-12-06,5,Elektronika,6987.44,0,Mikolajki,19,25
2022-12-06,5,Komputery,5964.08,0,Mikolajki,19,25
2022-12-06,5,Smartfony,9002.86,0,Mikolajki,19,25
2022-12-06,5,AGD,4722.15,0,Mikolajki,19,25
2022-12-06,5,RTV,5128.59,0,Mikolajki,19,25
2022-12-06,5,Moda_Damska,2277.9,0,Mikolajki,19,25
2022-12-06,5,Moda_Meska,1816.22,0,Mikolajki,19,25
2022-12-06,5,Obuwie,1448.2,0,Mikolajki,19,25
2022-12-06,5,Sport,1517.52,0,Mikolajki,19,25
2022-12-06,5,Ksiazki,1764.21,0,Mikolajki,19,25
2022-12-06,5,Muzyka,832.18,0,Mikolajki,19,25
2022-12-06,5,Filmy,980.38,0,Mikolajki,19,25
2022-12-06,5,Gry,10303.2,0,Mikolajki,19,25
2022-12-06,5,Zabawki,7593.76,0,Mikolajki,19,25
2022-12-06,5,Dom_i_Ogrod,915.09,0,Mikolajki,19,25
2022-12-06,5,Zdrowie,2728.2,0,Mikolajki,19,25
2022-12-06,5,Uroda,3041.0,0,Mikolajki,19,25
2022-12-06,5,Motoryzacja,1183.73,0,Mikolajki,19,25
2022-12-06,5,Artykuly_Spozywcze,4347.52,0,Mikolajki,19,25
2022-12-06,5,Zwierzeta,1705.47,0,Mikolajki,19,25
2022-12-06,6,Elektronika,3323.69,0,Mikolajki,19,25
2022-12-06,6,Komputery,3686.31,0,Mikolajki,19,25
2022-12-06,6,Smartfony,7291.44,0,Mikolajki,19,25
2022-12-06,6,AGD,2719.28,0,Mikolajki,19,25
2022-12-06,6,RTV,3559.87,0,Mikolajki,19,25
2022-12-06,6,Moda_Damska,1133.49,0,Mikolajki,19,25
2022-12-06,6,Moda_Meska,1230.42,0,Mikolajki,19,25
2022-12-06,6,Obuwie,1089.31,0,Mikolajki,19,25
2022-12-06,6,Sport,1162.63,0,Mikolajki,19,25
2022-12-06,6,Ksiazki,834.05,0,Mikolajki,19,25
2022-12-06,6,Muzyka,457.95,0,Mikolajki,19,25
2022-12-06,6,Filmy,581.45,0,Mikolajki,19,25
2022-12-06,6,Gry,4536.7,0,Mikolajki,19,25
2022-12-06,6,Zabawki,4018.49,0,Mikolajki,19,25
2022-12-06,6,Dom_i_Ogrod,504.41,0,Mikolajki,19,25
2022-12-06,6,Zdrowie,1365.54,0,Mikolajki,19,25
2022-12-06,6,Uroda,1473.26,0,Mikolajki,19,25
2022-12-06,6,Motoryzacja,651.88,0,Mikolajki,19,25
2022-12-06,6,Artykuly_Spozywcze,2259.66,0,Mikolajki,19,25
2022-12-06,6,Zwierzeta,907.63,0,Mikolajki,19,25
2022-12-06,7,Elektronika,3498.9,0,Mikolajki,19,25
2022-12-06,7,Komputery,2595.54,0,Mikolajki,19,25
2022-12-06,7,Smartfony,6840.65,0,Mikolajki,19,25
2022-12-06,7,AGD,3558.11,0,Mikolajki,19,25
2022-12-06,7,RTV,3283.06,0,Mikolajki,19,25
2022-12-06,7,Moda_Damska,1727.75,0,Mikolajki,19,25
2022-12-06,7,Moda_Meska,1523.58,0,Mikolajki,19,25
2022-12-06,7,Obuwie,723.39,0,Mikolajki,19,25
2022-12-06,7,Sport,953.0,0,Mikolajki,19,25
2022-12-06,7,Ksiazki,866.9,0,Mikolajki,19,25
2022-12-06,7,Muzyka,426.63,0,Mikolajki,19,25
2022-12-06,7,Filmy,562.72,0,Mikolajki,19,25
2022-12-06,7,Gry,5225.31,0,Mikolajki,19,25
2022-12-06,7,Zabawki,3043.02,0,Mikolajki,19,25
2022-12-06,7,Dom_i_Ogrod,516.09,0,Mikolajki,19,25
2022-12-06,7,Zdrowie,1328.22,0,Mikolajki,19,25
2022-12-06,7,Uroda,1454.17,0,Mikolajki,19,25
2022-12-06,7,Motoryzacja,588.59,0,Mikolajki,19,25
2022-12-06,7,Artykuly_Spozywcze,2817.25,0,Mikolajki,19,25
2022-12-06,7,Zwierzeta,594.76,0,Mikolajki,19,25
2022-12-06,8,Elektronika,4747.61,0,Mikolajki,19,25
2022-12-06,8,Komputery,4287.55,0,Mikolajki,19,25
2022-12-06,8,Smartfony,10583.62,0,Mikolajki,19,25
2022-12-06,8,AGD,5099.39,0,Mikolajki,19,25
2022-12-06,8,RTV,3949.29,0,Mikolajki,19,25
2022-12-06,8,Moda_Damska,1693.63,0,Mikolajki,19,25
2022-12-06,8,Moda_Meska,1897.73,0,Mikolajki,19,25
2022-12-06,8,Obuwie,1146.78,0,Mikolajki,19,25
2022-12-06,8,Sport,1402.7,0,Mikolajki,19,25
2022-12-06,8,Ksiazki,1579.28,0,Mikolajki,19,25
2022-12-06,8,Muzyka,905.77,0,Mikolajki,19,25
2022-12-06,8,Filmy,799.43,0,Mikolajki,19,25
2022-12-06,8,Gry,6000.13,0,Mikolajki,19,25
2022-12-06,8,Zabawki,6729.67,0,Mikolajki,19,25
2022-12-06,8,Dom_i_Ogrod,1177.38,0,Mikolajki,19,25
2022-12-06,8,Zdrowie,2074.91,0,Mikolajki,19,25
2022-12-06,8,Uroda,2084.46,0,Mikolajki,19,25
2022-12-06,8,Motoryzacja,1224.32,0,Mikolajki,19,25
2022-12-06,8,Artykuly_Spozywcze,4119.1,0,Mikolajki,19,25
2022-12-06,8,Zwierzeta,988.81,0,Mikolajki,19,25
2022-12-06,9,Elektronika,12197.91,0,Mikolajki,19,25
2022-12-06,9,Komputery,8520.34,0,Mikolajki,19,25
2022-12-06,9,Smartfony,13476.39,0,Mikolajki,19,25
2022-12-06,9,AGD,8076.4,0,Mikolajki,19,25
2022-12-06,9,RTV,9141.42,0,Mikolajki,19,25
2022-12-06,9,Moda_Damska,4499.54,0,Mikolajki,19,25
2022-12-06,9,Moda_Meska,3961.75,0,Mikolajki,19,25
2022-12-06,9,Obuwie,2047.91,0,Mikolajki,19,25
2022-12-06,9,Sport,2588.63,0,Mikolajki,19,25
2022-12-06,9,Ksiazki,1813.2,0,Mikolajki,19,25
2022-12-06,9,Muzyka,1609.99,0,Mikolajki,19,25
2022-12-06,9,Filmy,1148.33,0,Mikolajki,19,25
2022-12-06,9,Gry,11995.71,0,Mikolajki,19,25
2022-12-06,9,Zabawki,10059.73,0,Mikolajki,19,25
2022-12-06,9,Dom_i_Ogrod,1744.69,0,Mikolajki,19,25
2022-12-06,9,Zdrowie,3097.8,0,Mikolajki,19,25
2022-12-06,9,Uroda,3616.67,0,Mikolajki,19,25
2022-12-06,9,Motoryzacja,1530.54,0,Mikolajki,19,25
2022-12-06,9,Artykuly_Spozywcze,4795.68,0,Mikolajki,19,25
2022-12-06,9,Zwierzeta,1690.12,0,Mikolajki,19,25
2022-12-06,10,Elektronika,3598.67,0,Mikolajki,19,25
2022-12-06,10,Komputery,2451.46,0,Mikolajki,19,25
2022-12-06,10,Smartfony,6440.94,0,Mikolajki,19,25
2022-12-06,10,AGD,2535.8,0,Mikolajki,19,25
2022-12-06,10,RTV,2361.27,0,Mikolajki,19,25
2022-12-06,10,Moda_Damska,1244.59,0,Mikolajki,19,25
2022-12-06,10,Moda_Meska,867.05,0,Mikolajki,19,25
2022-12-06,10,Obuwie,781.17,0,Mikolajki,19,25
2022-12-06,10,Sport,876.45,0,Mikolajki,19,25
2022-12-06,10,Ksiazki,760.55,0,Mikolajki,19,25
2022-12-06,10,Muzyka,533.23,0,Mikolajki,19,25
2022-12-06,10,Filmy,400.24,0,Mikolajki,19,25
2022-12-06,10,Gry,4896.45,0,Mikolajki,19,25
2022-12-06,10,Zabawki,3712.1,0,Mikolajki,19,25
2022-12-06,10,Dom_i_Ogrod,484.18,0,Mikolajki,19,25
2022-12-06,10,Zdrowie,984.93,0,Mikolajki,19,25
2022-12-06,10,Uroda,999.25,0,Mikolajki,19,25
2022-12-06,10,Motoryzacja,713.6,0,Mikolajki,19,25
2022-12-06,10,Artykuly_Spozywcze,2321.97,0,Mikolajki,19,25
2022-12-06,10,Zwierzeta,662.41,0,Mikolajki,19,25
2022-12-07,1,Elektronika,7307.24,0,,18,26
2022-12-07,1,Komputery,7701.08,0,,18,26
2022-12-07,1,Smartfony,10605.99,0,,18,26
2022-12-07,1,AGD,6154.87,0,,18,26
2022-12-07,1,RTV,5358.39,0,,18,26
2022-12-07,1,Moda_Damska,2792.45,0,,18,26
2022-12-07,1,Moda_Meska,2940.71,0,,18,26
2022-12-07,1,Obuwie,1650.68,0,,18,26
2022-12-07,1,Sport,2193.84,0,,18,26
2022-12-07,1,Ksiazki,1671.09,0,,18,26
2022-12-07,1,Muzyka,1055.66,0,,18,26
2022-12-07,1,Filmy,1009.74,0,,18,26
2022-12-07,1,Gry,5337.73,0,,18,26
2022-12-07,1,Zabawki,3566.11,0,,18,26
2022-12-07,1,Dom_i_Ogrod,1709.5,0,,18,26
2022-12-07,1,Zdrowie,2922.4,0,,18,26
2022-12-07,1,Uroda,3019.54,0,,18,26
2022-12-07,1,Motoryzacja,1451.35,0,,18,26
2022-12-07,1,Artykuly_Spozywcze,4939.09,0,,18,26
2022-12-07,1,Zwierzeta,1425.27,0,,18,26
2022-12-07,2,Elektronika,11255.72,0,,18,26
2022-12-07,2,Komputery,6658.25,0,,18,26
2022-12-07,2,Smartfony,12541.91,0,,18,26
2022-12-07,2,AGD,9299.36,0,,18,26
2022-12-07,2,RTV,7384.2,0,,18,26
2022-12-07,2,Moda_Damska,2952.37,0,,18,26
2022-12-07,2,Moda_Meska,3189.83,0,,18,26
2022-12-07,2,Obuwie,1697.82,0,,18,26
2022-12-07,2,Sport,2194.48,0,,18,26
2022-12-07,2,Ksiazki,1548.47,0,,18,26
2022-12-07,2,Muzyka,1437.33,0,,18,26
2022-12-07,2,Filmy,927.06,0,,18,26
2022-12-07,2,Gry,6490.19,0,,18,26
2022-12-07,2,Zabawki,4157.55,0,,18,26
2022-12-07,2,Dom_i_Ogrod,1423.44,0,,18,26
2022-12-07,2,Zdrowie,4084.88,0,,18,26
2022-12-07,2,Uroda,2509.13,0,,18,26
2022-12-07,2,Motoryzacja,2098.35,0,,18,26
2022-12-07,2,Artykuly_Spozywcze,5153.5,0,,18,26
2022-12-07,2,Zwierzeta,1425.18,0,,18,26
2022-12-07,3,Elektronika,7361.56,0,,18,26
2022-12-07,3,Komputery,5208.09,0,,18,26
2022-12-07,3,Smartfony,9523.28,0,,18,26
2022-12-07,3,AGD,5359.74,0,,18,26
2022-12-07,3,RTV,4081.48,0,,18,26
2022-12-07,3,Moda_Damska,1944.33,0,,18,26
2022-12-07,3,Moda_Meska,2089.83,0,,18,26
2022-12-07,3,Obuwie,1499.0,0,,18,26
2022-12-07,3,Sport,1504.01,0,,18,26
2022-12-07,3,Ksiazki,1255.05,0,,18,26
2022-12-07,3,Muzyka,890.22,0,,18,26
2022-12-07,3,Filmy,618.18,0,,18,26
2022-12-07,3,Gry,4117.82,0,,18,26
2022-12-07,3,Zabawki,2960.44,0,,18,26
2022-12-07,3,Dom_i_Ogrod,754.56,0,,18,26
2022-12-07,3,Zdrowie,1795.53,0,,18,26
2022-12-07,3,Uroda,1877.7,0,,18,26
2022-12-07,3,Motoryzacja,963.73,0,,18,26
2022-12-07,3,Artykuly_Spozywcze,2635.78,0,,18,26
2022-12-07,3,Zwierzeta,902.26,0,,18,26
2022-12-07,4,Elektronika,6107.42,0,,18,26
2022-12-07,4,Komputery,3579.19,0,,18,26
2022-12-07,4,Smartfony,9272.07,0,,18,26
2022-12-07,4,AGD,5369.07,0,,18,26
2022-12-07,4,RTV,3727.08,0,,18,26
2022-12-07,4,Moda_Damska,2006.56,0,,18,26
2022-12-07,4,Moda_Meska,2201.33,0,,18,26
2022-12-07,4,Obuwie,1206.32,0,,18,26
2022-12-07,4,Sport,1763.49,0,,18,26
2022-12-07,4,Ksiazki,1489.08,0,,18,26
2022-12-07,4,Muzyka,866.36,0,,18,26
2022-12-07,4,Filmy,738.36,0,,18,26
2022-12-07,4,Gry,2544.14,0,,18,26
2022-12-07,4,Zabawki,2753.8,0,,18,26
2022-12-07,4,Dom_i_Ogrod,1097.85,0,,18,26
2022-12-07,4,Zdrowie,2024.86,0,,18,26
2022-12-07,4,Uroda,1993.94,0,,18,26
2022-12-07,4,Motoryzacja,1035.51,0,,18,26
2022-12-07,4,Artykuly_Spozywcze,2565.43,0,,18,26
2022-12-07,4,Zwierzeta,1199.52,0,,18,26
2022-12-07,5,Elektronika,7840.42,0,,18,26
2022-12-07,5,Komputery,5798.27,0,,18,26
2022-12-07,5,Smartfony,11856.68,0,,18,26
2022-12-07,5,AGD,4094.32,0,,18,26
2022-12-07,5,RTV,3676.71,0,,18,26
2022-12-07,5,Moda_Damska,2586.33,0,,18,26
2022-12-07,5,Moda_Meska,1981.12,0,,18,26
2022-12-07,5,Obuwie,1143.88,0,,18,26
2022-12-07,5,Sport,1718.95,0,,18,26
2022-12-07,5,Ksiazki,1346.21,0,,18,26
2022-12-07,5,Muzyka,752.45,0,,18,26
2022-12-07,5,Filmy,990.57,0,,18,26
2022-12-07,5,Gry,3464.06,0,,18,26
2022-12-07,5,Zabawki,3327.61,0,,18,26
2022-12-07,5,Dom_i_Ogrod,1238.97,0,,18,26
2022-12-07,5,Zdrowie,1710.31,0,,18,26
2022-12-07,5,Uroda,2301.96,0,,18,26
2022-12-07,5,Motoryzacja,1380.14,0,,18,26
2022-12-07,5,Artykuly_Spozywcze,4049.05,0,,18,26
2022-12-07,5,Zwierzeta,1011.45,0,,18,26
2022-12-07,6,Elektronika,4132.26,0,,18,26
2022-12-07,6,Komputery,3255.54,0,,18,26
2022-12-07,6,Smartfony,6215.38,0,,18,26
2022-12-07,6,AGD,2365.89,0,,18,26
2022-12-07,6,RTV,2118.4,0,,18,26
2022-12-07,6,Moda_Damska,1253.87,0,,18,26
2022-12-07,6,Moda_Meska,1057.76,0,,18,26
2022-12-07,6,Obuwie,809.26,0,,18,26
2022-12-07,6,Sport,688.62,0,,18,26
2022-12-07,6,Ksiazki,836.86,0,,18,26
2022-12-07,6,Muzyka,412.46,0,,18,26
2022-12-07,6,Filmy,334.98,0,,18,26
2022-12-07,6,Gry,2159.72,0,,18,26
2022-12-07,6,Zabawki,1919.18,0,,18,26
2022-12-07,6,Dom_i_Ogrod,521.84,0,,18,26
2022-12-07,6,Zdrowie,1310.62,0,,18,26
2022-12-07,6,Uroda,1466.04,0,,18,26
2022-12-07,6,Motoryzacja,817.18,0,,18,26
2022-12-07,6,Artykuly_Spozywcze,1704.17,0,,18,26
2022-12-07,6,Zwierzeta,669.39,0,,18,26
2022-12-07,7,Elektronika,4307.52,0,,18,26
2022-12-07,7,Komputery,3017.84,0,,18,26
2022-12-07,7,Smartfony,6545.35,0,,18,26
2022-12-07,7,AGD,3224.68,0,,18,26
2022-12-07,7,RTV,3118.23,0,,18,26
2022-12-07,7,Moda_Damska,1411.03,0,,18,26
2022-12-07,7,Moda_Meska,1060.08,0,,18,26
2022-12-07,7,Obuwie,617.43,0,,18,26
2022-12-07,7,Sport,994.1,0,,18,26
2022-12-07,7,Ksiazki,851.79,0,,18,26
2022-12-07,7,Muzyka,490.24,0,,18,26
2022-12-07,7,Filmy,500.21,0,,18,26
2022-12-07,7,Gry,2489.94,0,,18,26
2022-12-07,7,Zabawki,1336.1,0,,18,26
2022-12-07,7,Dom_i_Ogrod,606.18,0,,18,26
2022-12-07,7,Zdrowie,1338.49,0,,18,26
2022-12-07,7,Uroda,1273.76,0,,18,26
2022-12-07,7,Motoryzacja,648.23,0,,18,26
2022-12-07,7,Artykuly_Spozywcze,1833.81,0,,18,26
2022-12-07,7,Zwierzeta,813.44,0,,18,26
2022-12-07,8,Elektronika,5181.92,0,,18,26
2022-12-07,8,Komputery,3690.12,0,,18,26
2022-12-07,8,Smartfony,9351.22,0,,18,26
2022-12-07,8,AGD,4049.3,0,,18,26
2022-12-07,8,RTV,3451.16,0,,18,26
2022-12-07,8,Moda_Damska,1982.18,0,,18,26
2022-12-07,8,Moda_Meska,1901.2,0,,18,26
2022-12-07,8,Obuwie,1436.57,0,,18,26
2022-12-07,8,Sport,1164.22,0,,18,26
2022-12-07,8,Ksiazki,1178.68,0,,18,26
2022-12-07,8,Muzyka,772.07,0,,18,26
2022-12-07,8,Filmy,716.19,0,,18,26
2022-12-07,8,Gry,2495.51,0,,18,26
2022-12-07,8,Zabawki,2500.32,0,,18,26
2022-12-07,8,Dom_i_Ogrod,773.32,0,,18,26
2022-12-07,8,Zdrowie,2046.04,0,,18,26
2022-12-07,8,Uroda,1873.48,0,,18,26
2022-12-07,8,Motoryzacja,800.93,0,,18,26
2022-12-07,8,Artykuly_Spozywcze,3735.75,0,,18,26
2022-12-07,8,Zwierzeta,1053.5,0,,18,26
2022-12-07,9,Elektronika,9372.95,0,,18,26
2022-12-07,9,Komputery,7030.49,0,,18,26
2022-12-07,9,Smartfony,14357.64,0,,18,26
2022-12-07,9,AGD,6401.32,0,,18,26
2022-12-07,9,RTV,7788.8,0,,18,26
2022-12-07,9,Moda_Damska,2458.84,0,,18,26
2022-12-07,9,Moda_Meska,2205.92,0,,18,26
2022-12-07,9,Obuwie,2270.25,0,,18,26
2022-12-07,9,Sport,2309.21,0,,18,26
2022-12-07,9,Ksiazki,1825.22,0,,18,26
2022-12-07,9,Muzyka,1136.42,0,,18,26
2022-12-07,9,Filmy,1279.04,0,,18,26
2022-12-07,9,Gry,6097.61,0,,18,26
2022-12-07,9,Zabawki,2931.3,0,,18,26
2022-12-07,9,Dom_i_Ogrod,1656.71,0,,18,26
2022-12-07,9,Zdrowie,3619.94,0,,18,26
2022-12-07,9,Uroda,2689.41,0,,18,26
2022-12-07,9,Motoryzacja,1448.9,0,,18,26
2022-12-07,9,Artykuly_Spozywcze,5750.34,0,,18,26
2022-12-07,9,Zwierzeta,2132.61,0,,18,26
2022-12-07,10,Elektronika,3735.36,0,,18,26
2022-12-07,10,Komputery,2107.7,0,,18,26
2022-12-07,10,Smartfony,4762.98,0,,18,26
2022-12-07,10,AGD,2173.02,0,,18,26
2022-12-07,10,RTV,1882.72,0,,18,26
2022-12-07,10,Moda_Damska,1288.09,0,,18,26
2022-12-07,10,Moda_Meska,953.27,0,,18,26
2022-12-07,10,Obuwie,553.99,0,,18,26
2022-12-07,10,Sport,586.46,0,,18,26
2022-12-07,10,Ksiazki,530.04,0,,18,26
2022-12-07,10,Muzyka,403.4,0,,18,26
2022-12-07,10,Filmy,398.03,0,,18,26
2022-12-07,10,Gry,1458.39,0,,18,26
2022-12-07,10,Zabawki,1031.22,0,,18,26
2022-12-07,10,Dom_i_Ogrod,522.57,0,,18,26
2022-12-07,10,Zdrowie,1046.04,0,,18,26
2022-12-07,10,Uroda,903.75,0,,18,26
2022-12-07,10,Motoryzacja,620.75,0,,18,26
2022-12-07,10,Artykuly_Spozywcze,1569.02,0,,18,26
2022-12-07,10,Zwierzeta,569.71,0,,18,26
2022-12-08,1,Elektronika,7759.63,0,,17,27
2022-12-08,1,Komputery,7882.7,0,,17,27
2022-12-08,1,Smartfony,13169.11,0,,17,27
2022-12-08,1,AGD,9247.88,0,,17,27
2022-12-08,1,RTV,6308.19,0,,17,27
2022-12-08,1,Moda_Damska,4131.0,0,,17,27
2022-12-08,1,Moda_Meska,2540.76,0,,17,27
2022-12-08,1,Obuwie,1959.04,0,,17,27
2022-12-08,1,Sport,2056.54,0,,17,27
2022-12-08,1,Ksiazki,1604.52,0,,17,27
2022-12-08,1,Muzyka,1298.19,0,,17,27
2022-12-08,1,Filmy,1253.71,0,,17,27
2022-12-08,1,Gry,6119.22,0,,17,27
2022-12-08,1,Zabawki,3653.59,0,,17,27
2022-12-08,1,Dom_i_Ogrod,1335.79,0,,17,27
2022-12-08,1,Zdrowie,2762.96,0,,17,27
2022-12-08,1,Uroda,3653.21,0,,17,27
2022-12-08,1,Motoryzacja,1527.44,0,,17,27
2022-12-08,1,Artykuly_Spozywcze,4140.35,0,,17,27
2022-12-08,1,Zwierzeta,1373.31,0,,17,27
2022-12-08,2,Elektronika,9469.37,0,,17,27
2022-12-08,2,Komputery,9734.84,0,,17,27
2022-12-08,2,Smartfony,17423.93,0,,17,27
2022-12-08,2,AGD,7695.64,0,,17,27
2022-12-08,2,RTV,8826.3,0,,17,27
2022-12-08,2,Moda_Damska,3036.22,0,,17,27
2022-12-08,2,Moda_Meska,2464.11,0,,17,27
2022-12-08,2,Obuwie,2134.4,0,,17,27
2022-12-08,2,Sport,2581.04,0,,17,27
2022-12-08,2,Ksiazki,2268.96,0,,17,27
2022-12-08,2,Muzyka,1581.74,0,,17,27
2022-12-08,2,Filmy,1481.85,0,,17,27
2022-12-08,2,Gry,4765.91,0,,17,27
2022-12-08,2,Zabawki,4443.35,0,,17,27
2022-12-08,2,Dom_i_Ogrod,1620.78,0,,17,27
2022-12-08,2,Zdrowie,4312.59,0,,17,27
2022-12-08,2,Uroda,3844.06,0,,17,27
2022-12-08,2,Motoryzacja,1764.53,0,,17,27
2022-12-08,2,Artykuly_Spozywcze,6227.47,0,,17,27
2022-12-08,2,Zwierzeta,2094.41,0,,17,27
2022-12-08,3,Elektronika,5454.65,0,,17,27
2022-12-08,3,Komputery,3995.0,0,,17,27
2022-12-08,3,Smartfony,11647.06,0,,17,27
2022-12-08,3,AGD,5312.51,0,,17,27
2022-12-08,3,RTV,4695.14,0,,17,27
2022-12-08,3,Moda_Damska,1836.02,0,,17,27
2022-12-08,3,Moda_Meska,2262.85,0,,17,27
2022-12-08,3,Obuwie,1407.51,0,,17,27
2022-12-08,3,Sport,1810.36,0,,17,27
2022-12-08,3,Ksiazki,1235.64,0,,17,27
2022-12-08,3,Muzyka,795.13,0,,17,27
2022-12-08,3,Filmy,806.74,0,,17,27
2022-12-08,3,Gry,4004.78,0,,17,27
2022-12-08,3,Zabawki,2852.65,0,,17,27
2022-12-08,3,Dom_i_Ogrod,1155.51,0,,17,27
2022-12-08,3,Zdrowie,2454.92,0,,17,27
2022-12-08,3,Uroda,2219.75,0,,17,27
2022-12-08,3,Motoryzacja,1373.06,0,,17,27
2022-12-08,3,Artykuly_Spozywcze,4308.66,0,,17,27
2022-12-08,3,Zwierzeta,1411.58,0,,17,27
2022-12-08,4,Elektronika,5608.09,0,,17,27
2022-12-08,4,Komputery,5317.88,0,,17,27
2022-12-08,4,Smartfony,9152.62,0,,17,27
2022-12-08,4,AGD,4930.75,0,,17,27
2022-12-08,4,RTV,3738.31,0,,17,27
2022-12-08,4,Moda_Damska,1935.21,0,,17,27
2022-12-08,4,Moda_Meska,2345.24,0,,17,27
2022-12-08,4,Obuwie,1425.31,0,,17,27
2022-12-08,4,Sport,1543.7,0,,17,27
2022-12-08,4,Ksiazki,1502.68,0,,17,27
2022-12-08,4,Muzyka,641.95,0,,17,27
2022-12-08,4,Filmy,640.22,0,,17,27
2022-12-08,4,Gry,3121.98,0,,17,27
2022-12-08,4,Zabawki,2188.04,0,,17,27
2022-12-08,4,Dom_i_Ogrod,977.29,0,,17,27
2022-12-08,4,Zdrowie,1923.52,0,,17,27
2022-12-08,4,Uroda,2345.52,0,,17,27
2022-12-08,4,Motoryzacja,1055.03,0,,17,27
2022-12-08,4,Artykuly_Spozywcze,2843.5,0,,17,27
2022-12-08,4,Zwierzeta,948.02,0,,17,27
2022-12-08,5,Elektronika,8843.6,0,,17,27
2022-12-08,5,Komputery,6760.95,0,,17,27
2022-12-08,5,Smartfony,12532.43,0,,17,27
2022-12-08,5,AGD,5654.77,0,,17,27
2022-12-08,5,RTV,4518.86,0,,17,27
2022-12-08,5,Moda_Damska,2235.4,0,,17,27
2022-12-08,5,Moda_Meska,2279.49,0,,17,27
2022-12-08,5,Obuwie,1430.92,0,,17,27
2022-12-08,5,Sport,2023.05,0,,17,27
2022-12-08,5,Ksiazki,1492.14,0,,17,27
2022-12-08,5,Muzyka,784.22,0,,17,27
2022-12-08,5,Filmy,1002.05,0,,17,27
2022-12-08,5,Gry,4607.2,0,,17,27
2022-12-08,5,Zabawki,3174.94,0,,17,27
2022-12-08,5,Dom_i_Ogrod,1016.99,0,,17,27
2022-12-08,5,Zdrowie,2418.7,0,,17,27
2022-12-08,5,Uroda,2568.5,0,,17,27
2022-12-08,5,Motoryzacja,1244.17,0,,17,27
2022-12-08,5,Artykuly_Spozywcze,3289.55,0,,17,27
2022-12-08,5,Zwierzeta,1588.16,0,,17,27
2022-12-08,6,Elektronika,3194.81,0,,17,27
2022-12-08,6,Komputery,3201.51,0,,17,27
2022-12-08,6,Smartfony,5747.55,0,,17,27
2022-12-08,6,AGD,3826.54,0,,17,27
2022-12-08,6,RTV,3169.25,0,,17,27
2022-12-08,6,Moda_Damska,1511.68,0,,17,27
2022-12-08,6,Moda_Meska,1120.61,0,,17,27
2022-12-08,6,Obuwie,918.92,0,,17,27
2022-12-08,6,Sport,1025.31,0,,17,27
2022-12-08,6,Ksiazki,714.34,0,,17,27
2022-12-08,6,Muzyka,557.1,0,,17,27
2022-12-08,6,Filmy,544.04,0,,17,27
2022-12-08,6,Gry,2154.34,0,,17,27
2022-12-08,6,Zabawki,1745.41,0,,17,27
2022-12-08,6,Dom_i_Ogrod,703.03,0,,17,27
2022-12-08,6,Zdrowie,1500.2,0,,17,27
2022-12-08,6,Uroda,1348.12,0,,17,27
2022-12-08,6,Motoryzacja,891.01,0,,17,27
2022-12-08,6,Artykuly_Spozywcze,2550.27,0,,17,27
2022-12-08,6,Zwierzeta,570.66,0,,17,27
2022-12-08,7,Elektronika,4715.36,0,,17,27
2022-12-08,7,Komputery,2574.46,0,,17,27
2022-12-08,7,Smartfony,6448.46,0,,17,27
2022-12-08,7,AGD,2379.98,0,,17,27
2022-12-08,7,RTV,2923.92,0,,17,27
2022-12-08,7,Moda_Damska,1395.38,0,,17,27
2022-12-08,7,Moda_Meska,1223.46,0,,17,27
2022-12-08,7,Obuwie,1017.45,0,,17,27
2022-12-08,7,Sport,1091.05,0,,17,27
2022-12-08,7,Ksiazki,724.44,0,,17,27
2022-12-08,7,Muzyka,556.8,0,,17,27
2022-12-08,7,Filmy,555.63,0,,17,27
2022-12-08,7,Gry,2504.17,0,,17,27
2022-12-08,7,Zabawki,1931.35,0,,17,27
2022-12-08,7,Dom_i_Ogrod,638.33,0,,17,27
2022-12-08,7,Zdrowie,1160.48,0,,17,27
2022-12-08,7,Uroda,1562.62,0,,17,27
2022-12-08,7,Motoryzacja,648.56,0,,17,27
2022-12-08,7,Artykuly_Spozywcze,2618.73,0,,17,27
2022-12-08,7,Zwierzeta,816.83,0,,17,27
2022-12-08,8,Elektronika,4911.19,0,,17,27
2022-12-08,8,Komputery,4821.85,0,,17,27
2022-12-08,8,Smartfony,6538.97,0,,17,27
2022-12-08,8,AGD,5406.96,0,,17,27
2022-12-08,8,RTV,3506.69,0,,17,27
2022-12-08,8,Moda_Damska,1758.65,0,,17,27
2022-12-08,8,Moda_Meska,1529.78,0,,17,27
2022-12-08,8,Obuwie,1540.55,0,,17,27
2022-12-08,8,Sport,1087.78,0,,17,27
2022-12-08,8,Ksiazki,1163.04,0,,17,27
2022-12-08,8,Muzyka,599.35,0,,17,27
2022-12-08,8,Filmy,536.29,0,,17,27
2022-12-08,8,Gry,2572.77,0,,17,27
2022-12-08,8,Zabawki,2331.3,0,,17,27
2022-12-08,8,Dom_i_Ogrod,832.8,0,,17,27
2022-12-08,8,Zdrowie,2297.91,0,,17,27
2022-12-08,8,Uroda,2471.97,0,,17,27
2022-12-08,8,Motoryzacja,1217.19,0,,17,27
